Date,CMAQ All-Source,CMAQ No-Fire,IMPROVE
12/13/12,10.9267525,10.88835816,16.8
12/13/12,10.9267525,10.88835816,14.746
12/14/12,22.05597993,18.33956168,23.7
12/14/12,22.05597993,18.33956168,26.37
12/14/12,22.05597993,18.33956168,27.3
12/15/12,20.79784501,19.87549984,41.5
12/15/12,20.79784501,19.87549984,39.9
12/16/12,12.37753688,11.78637849,19.788
12/16/12,12.37753688,11.78637849,20.2
12/17/12,12.60940964,12.53373934,7.4
12/17/12,12.60940964,12.53373934,8.3833
12/17/12,12.60940964,12.53373934,6.3
12/17/12,12.60940964,12.53373934,6.3
12/18/12,10.69558398,10.68840893,6.0708
12/18/12,10.69558398,10.68840893,4.3
12/19/12,12.48011287,12.33191674,18.433
12/19/12,12.48011287,12.33191674,17.2
12/20/12,20.44316351,19.44981422,14.448
12/20/12,20.44316351,19.44981422,11.9
12/20/12,20.44316351,19.44981422,13
12/21/12,13.29728198,13.05464594,14.05
12/21/12,13.29728198,13.05464594,11.9
12/22/12,10.14713235,10.11232934,10.225
12/22/12,10.14713235,10.11232934,8.5
12/23/12,8.048955242,7.986204684,6.2
12/23/12,8.048955242,7.986204684,4.8
12/23/12,8.048955242,7.986204684,4.8
12/24/12,4.802834397,4.80310001,9.7
12/24/12,4.802834397,4.80310001,10.742
12/25/12,21.82727482,21.82908821,17.1
12/25/12,21.82727482,21.82908821,17.783
12/26/12,10.2765577,10.27455374,4.5
12/26/12,10.2765577,10.27455374,5.8208
12/26/12,10.2765577,10.27455374,5.3
12/27/12,11.69913828,11.68547947,12
12/27/12,11.69913828,11.68547947,12.913
12/28/12,11.61183643,11.61185942,24.1
12/28/12,11.61183643,11.61185942,23.575
12/29/12,14.74361068,14.74374421,25.542
12/29/12,14.74361068,14.74374421,25.3
12/29/12,14.74361068,14.74374421,26.5
12/29/12,14.74361068,14.74374421,26.9
12/30/12,18.10925446,18.07528116,19.058
12/30/12,18.10925446,18.07528116,19.1
12/31/12,14.81529742,14.79013905,38.587
12/31/12,14.81529742,14.79013905,38.9
1/1/12,0.698626257,0.601659757,1.2
1/4/12,0.989782112,0.959497112,1
1/7/12,1.120197691,1.086556534,0.3
1/10/12,2.847553362,2.438554029,1.5
1/13/12,0.804479184,0.793830012,2.4
1/16/12,0.330624161,0.330107305,0.2
1/19/12,0.338810727,0.256428618,0.9
1/22/12,0.612108246,0.611187747,0.3
1/25/12,0.708816303,0.578176954,0.8
1/28/12,1.266173571,1.265090908,1.9
1/31/12,1.067490578,0.867866287,1
2/3/12,1.067050777,1.037863612,0.6
2/6/12,2.258989796,2.116122589,1.5
2/9/12,1.466944521,1.094553761,1.1
2/12/12,1.553202232,1.553172958,0.3
2/18/12,0.528042129,0.527083398,0.8
2/21/12,0.208249074,0.207510313,0.5
2/24/12,1.119139547,1.11921673,1.1
2/27/12,2.067992156,1.88304095,1.3
3/1/12,0.276991446,0.275225586,0.2
3/4/12,0.682803401,0.66727827,1.3
3/10/12,8.751601676,4.249220182,4.2
3/13/12,2.389751177,2.315598416,0.6
3/16/12,0.107893899,0.107919663,0.2
3/19/12,0.590210736,0.589770851,0.5
3/22/12,0.440409021,0.440406419,0.6
3/25/12,2.4146022,2.414346976,1.5
3/28/12,0.354287695,0.35425714,1.3
3/31/12,1.416212738,1.416225148,0.6
4/3/12,1.46371073,1.188059506,1.8
4/6/12,0.702360728,0.702144979,0.6
4/9/12,6.208732466,6.048210084,10.6
4/12/12,1.261343783,1.261361938,0.8
4/15/12,2.006011064,2.005980422,1.3
4/18/12,2.151796268,2.151794117,1.3
4/21/12,2.109470204,2.029127191,3.5
4/24/12,2.607803966,2.349816685,2.8
4/27/12,1.550608645,1.55059812,1.2
4/30/12,3.952458496,3.874550249,2.4
5/3/12,3.340106084,3.295589956,1.1
5/6/12,11.57486423,11.56935501,5.1
5/9/12,8.720971306,7.571184099,5.8
5/12/12,3.431332767,2.227491726,4.3
5/15/12,8.861099442,3.779364387,7.1
5/18/12,3.152078331,3.044098223,4.4
5/21/12,1.645207154,1.544323002,3.7
5/24/12,1.172472533,1.172494118,0.8
5/27/12,1.229282512,1.229035231,2.6
5/30/12,2.482345988,2.469842662,3.2
6/2/12,1.106144267,0.960478261,2.1
6/5/12,0.724266448,0.724194167,0.3
6/8/12,0.942661263,0.942672934,1.5
6/11/12,1.048381704,1.048430743,1.6
6/14/12,1.529978807,1.504057288,1.9
6/17/12,1.995038405,1.393722638,2.4
6/20/12,1.144460003,1.144473838,1.7
6/23/12,0.387186555,0.385452081,1.1
6/26/12,0.557707065,0.557387084,1.5
6/29/12,1.524890815,1.266093172,2.3
7/2/12,0.932949687,0.922021091,2
7/5/12,1.587334655,1.45203344,2.4
7/8/12,1.40981556,1.380713041,3.5
7/11/12,4.023101757,2.526330943,9.7
7/14/12,3.023827374,1.65146403,5.3
7/17/12,2.234925538,1.420405758,2.6
7/20/12,1.373025087,1.26899341,2.8
7/23/12,1.452565856,1.435963022,5.1
7/26/12,2.191324706,2.115373661,4.9
7/29/12,1.648005933,1.5339807,5.2
8/1/12,1.595574897,1.538990161,3.5
8/4/12,1.355988001,1.099656202,3.1
8/7/12,1.876498635,0.886426955,2.2
8/10/12,3.376624987,1.366214611,6.8
8/13/12,9.886082947,1.476790977,14.5
8/16/12,4.837290406,1.953069116,9.6
8/19/12,3.550231308,1.560023772,7.3
8/22/12,3.329406862,1.422184462,9.5
8/25/12,28.50965989,1.420610234,79.2
8/28/12,81.03824854,0.876736244,63.1
9/3/12,4.514818038,1.444105767,9.1
9/6/12,14.83620024,1.193400741,11.5
9/9/12,7.674510655,1.697963232,5.2
9/12/12,2.819286972,0.913666154,3.1
9/15/12,2.976023118,2.115085666,3.7
9/18/12,2.951144661,1.410301402,4.4
9/21/12,3.995404591,1.687619328,2.8
9/24/12,3.659075538,1.308181308,4
9/27/12,7.989440878,1.666364481,9.4
9/30/12,6.751121272,2.380538132,4.1
10/3/12,4.361217091,1.439823089,6.5
10/6/12,2.366348972,1.205175894,4.9
10/9/12,3.958431825,2.154777701,4.7
10/12/12,6.353369678,2.979814085,5
10/15/12,0.744714623,0.705149435,1.9
10/18/12,1.553564178,1.526693088,3.3
10/21/12,1.61503762,1.588405271,2.3
10/24/12,0.613814251,0.48817228,0.5
10/27/12,1.23642795,1.146974972,1.3
10/30/12,1.029630877,0.889875824,2.3
11/2/12,1.731704588,1.032064031,1.2
11/5/12,0.962502398,0.782146443,1.5
11/8/12,8.731872723,1.81250448,3
11/11/12,2.107262174,1.541573256,1.8
11/14/12,0.669878494,0.468831167,2.9
11/17/12,1.527674818,1.338563018,0.4
11/20/12,0.206374083,0.206233222,0.2
11/23/12,0.82082993,0.76382375,1.4
11/26/12,0.60428879,0.600282573,1.4
11/29/12,0.745118288,0.678221919,0.7
12/2/12,0.132990703,0.13233958,0.1
12/5/12,0.090060223,0.090086283,0.3
12/8/12,1.242595576,1.242440939,0.5
12/11/12,1.508213657,1.454215025,1.3
12/14/12,1.22351491,0.80691117,0.9
12/17/12,0.156318612,0.154144773,0.2
12/20/12,1.423848296,1.378666227,1
12/23/12,0.413009764,0.412512649,0.2
12/26/12,0.366165217,0.366135659,0
12/29/12,1.369008193,1.347353419,0.7
1/1/12,1.583259883,1.579220155,1.1
1/1/12,1.583259883,1.579220155,0.6
1/4/12,1.815231045,1.811335906,0.8
1/4/12,1.815231045,1.811335906,0.4
1/7/12,9.241277804,9.121050864,12.7
1/7/12,9.241277804,9.121050864,2.6
1/10/12,1.21046411,1.207437495,1
1/10/12,1.21046411,1.207437495,1.2
1/13/12,1.162769526,1.101635901,0.8
1/13/12,1.162769526,1.101635901,0.9
1/16/12,5.135735542,4.992373149,4.1
1/16/12,5.135735542,4.992373149,3.4
1/19/12,3.525434732,2.76011545,2.8
1/19/12,3.525434732,2.76011545,1.1
1/22/12,1.660509847,1.566711475,1.6
1/22/12,1.660509847,1.566711475,1.4
1/25/12,2.492624228,2.394411653,1.9
1/25/12,2.492624228,2.394411653,0.4
1/28/12,2.669829473,2.59293965,1
1/28/12,2.669829473,2.59293965,0.7
1/31/12,9.53005911,9.074946559,3.4
1/31/12,9.53005911,9.074946559,2.4
2/3/12,1.657538305,1.643672563,0.8
2/3/12,1.657538305,1.643672563,1.1
2/6/12,2.923586051,2.752379109,1.8
2/9/12,3.330243965,3.248007377,1.7
2/9/12,3.330243965,3.248007377,0.7
2/12/12,4.162250449,4.107898563,2
2/12/12,4.162250449,4.107898563,2.3
2/15/12,1.963276654,1.929312413,1.4
2/15/12,1.963276654,1.929312413,2.3
2/18/12,5.187732125,5.011929894,4.9
2/18/12,5.187732125,5.011929894,2.9
2/21/12,6.776864747,6.580277701,2.3
2/21/12,6.776864747,6.580277701,1
2/24/12,3.539548258,3.408796683,2
2/24/12,3.539548258,3.408796683,2.5
2/27/12,5.818952466,5.600144063,2.5
2/27/12,5.818952466,5.600144063,0.2
3/1/12,1.802223112,1.802179626,2.5
3/1/12,1.802223112,1.802179626,1.3
3/4/12,1.598326057,1.542122404,0.9
3/4/12,1.598326057,1.542122404,0.9
3/7/12,2.486205329,2.482220834,2.4
3/10/12,5.510655284,5.379419367,4.4
3/10/12,5.510655284,5.379419367,4.4
3/13/12,5.662624687,5.660710742,3.1
3/13/12,5.662624687,5.660710742,2.9
3/16/12,3.86186413,3.848564098,3.2
3/16/12,3.86186413,3.848564098,2.4
3/19/12,1.378110966,1.378104027,2
3/19/12,1.378110966,1.378104027,3.3
3/22/12,3.62258624,2.738652493,2.9
3/22/12,3.62258624,2.738652493,2.5
3/25/12,1.814577805,1.814522517,1.1
3/25/12,1.814577805,1.814522517,0.7
3/28/12,3.451132615,3.451192011,2.2
3/28/12,3.451132615,3.451192011,1.7
3/31/12,6.059092895,6.059088334,5.7
3/31/12,6.059092895,6.059088334,4.5
4/3/12,3.747517524,3.746843867,2.6
4/3/12,3.747517524,3.746843867,2.7
4/6/12,3.643477778,3.587544709,2.9
4/6/12,3.643477778,3.587544709,5.2
4/9/12,6.382340868,6.369844794,7
4/9/12,6.382340868,6.369844794,8.9
4/12/12,2.680588201,2.680822258,2.2
4/12/12,2.680588201,2.680822258,1.6
4/15/12,4.028039734,4.028732419,1.7
4/15/12,4.028039734,4.028732419,2.8
4/18/12,7.914542188,7.742596825,5
4/21/12,6.231793284,5.998201663,3.7
4/21/12,6.231793284,5.998201663,2
4/24/12,3.249492397,3.229136154,8.2
4/24/12,3.249492397,3.229136154,1.9
4/27/12,4.278324351,4.277373123,4.5
4/27/12,4.278324351,4.277373123,4.2
4/30/12,5.510409946,5.507631374,9.9
4/30/12,5.510409946,5.507631374,7.5
5/3/12,5.348302762,5.33749785,8.5
5/3/12,5.348302762,5.33749785,5.4
5/6/12,10.27169834,10.26470494,6.7
5/6/12,10.27169834,10.26470494,6
5/9/12,6.199653844,6.165771425,6.6
5/9/12,6.199653844,6.165771425,6.3
5/12/12,5.877370636,5.118524969,8.6
5/12/12,5.877370636,5.118524969,6.7
5/15/12,5.955350002,5.876381616,6.9
5/15/12,5.955350002,5.876381616,5
5/18/12,2.777209605,2.638704672,10
5/18/12,2.777209605,2.638704672,8
5/21/12,4.312434008,4.03591767,12.1
5/21/12,4.312434008,4.03591767,7
5/24/12,2.606217345,2.606595392,7.7
5/24/12,2.606217345,2.606595392,7.4
5/27/12,1.342392301,1.314457645,3.6
5/27/12,1.342392301,1.314457645,4.5
5/30/12,4.646364828,4.555549145,6.3
6/2/12,3.767362654,3.591460153,10.1
6/2/12,3.767362654,3.591460153,7.1
6/5/12,1.956740292,1.957632755,3.5
6/5/12,1.956740292,1.957632755,2.9
6/8/12,2.479733442,2.410429289,8.1
6/8/12,2.479733442,2.410429289,5.2
6/11/12,2.275109068,2.189233432,6.6
6/11/12,2.275109068,2.189233432,4.7
6/14/12,3.110906889,2.859716098,8.5
6/14/12,3.110906889,2.859716098,5.3
6/17/12,2.869498774,2.194400474,4.5
6/17/12,2.869498774,2.194400474,4.5
6/20/12,3.084859987,2.843959024,13.1
6/23/12,1.110708756,1.116793416,4.2
6/26/12,2.446604957,2.445620765,6.2
6/26/12,2.446604957,2.445620765,2.2
6/29/12,2.882642522,2.006492396,7.1
6/29/12,2.882642522,2.006492396,3
7/2/12,1.995223989,1.986232147,6.8
7/2/12,1.995223989,1.986232147,4
7/5/12,2.755760729,2.747943153,8.6
7/5/12,2.755760729,2.747943153,5.9
7/8/12,4.316087594,2.733952249,6.2
7/8/12,4.316087594,2.733952249,2.4
7/11/12,4.068941901,3.883608823,4.2
7/14/12,4.768547828,4.443285917,8.2
7/14/12,4.768547828,4.443285917,4.2
7/17/12,2.033145969,1.758842135,8.1
7/17/12,2.033145969,1.758842135,4.6
7/20/12,2.707867729,2.580657887,6.1
7/20/12,2.707867729,2.580657887,2.2
7/23/12,3.279297724,3.066316769,7.5
7/23/12,3.279297724,3.066316769,2.9
7/26/12,2.625925278,2.613165448,6.4
7/26/12,2.625925278,2.613165448,1
7/29/12,4.422842294,2.642543212,7.3
7/29/12,4.422842294,2.642543212,1.6
8/1/12,2.55325193,2.384470737,6.7
8/1/12,2.55325193,2.384470737,5.2
8/4/12,2.163561846,2.131860445,6.6
8/4/12,2.163561846,2.131860445,5.1
8/7/12,2.831871907,2.691741387,6.5
8/7/12,2.831871907,2.691741387,5.1
8/10/12,4.92889747,4.134888291,7.7
8/10/12,4.92889747,4.134888291,7.5
8/13/12,4.899370064,3.638452888,9.1
8/13/12,4.899370064,3.638452888,4.4
8/16/12,2.739675527,2.48647658,8.7
8/16/12,2.739675527,2.48647658,3
8/19/12,2.234065413,2.16797398,7
8/19/12,2.234065413,2.16797398,7.3
8/22/12,2.470512231,2.384717748,6.4
8/22/12,2.470512231,2.384717748,4.5
8/25/12,2.19263197,2.083476151,5.9
8/25/12,2.19263197,2.083476151,3.3
8/28/12,4.203912129,3.660347571,4.7
8/28/12,4.203912129,3.660347571,2.2
8/31/12,2.861360483,2.502692539,6.5
8/31/12,2.861360483,2.502692539,4.9
9/3/12,3.030843655,2.099265074,5.5
9/3/12,3.030843655,2.099265074,5.6
9/6/12,3.079953214,2.649815192,4.5
9/6/12,3.079953214,2.649815192,3.7
9/9/12,4.712441991,3.493365318,6.4
9/9/12,4.712441991,3.493365318,5.8
9/12/12,4.170276354,3.978730649,4.6
9/12/12,4.170276354,3.978730649,4.8
9/15/12,4.33936352,3.239681924,3.2
9/15/12,4.33936352,3.239681924,4.6
9/18/12,4.065718204,3.430228353,2.9
9/21/12,4.897912761,4.437579383,6.9
9/21/12,4.897912761,4.437579383,2.2
9/24/12,2.378899525,2.301323041,5.2
9/24/12,2.378899525,2.301323041,5.5
9/27/12,6.164576054,3.902297715,3.8
9/27/12,6.164576054,3.902297715,6
9/30/12,8.185290399,4.462516619,5.9
9/30/12,8.185290399,4.462516619,4
10/3/12,4.083202302,2.730630055,5.5
10/3/12,4.083202302,2.730630055,3.4
10/6/12,3.114066129,3.08234024,5.7
10/6/12,3.114066129,3.08234024,3
10/9/12,4.504077196,4.362964233,5.1
10/9/12,4.504077196,4.362964233,3.2
10/12/12,3.648309112,3.427173744,3.3
10/12/12,3.648309112,3.427173744,2.3
10/15/12,3.828857015,3.538852438,3.6
10/15/12,3.828857015,3.538852438,2.7
10/18/12,2.438225557,2.397079652,3.9
10/18/12,2.438225557,2.397079652,3.9
10/21/12,3.012881021,2.898664946,5
10/21/12,3.012881021,2.898664946,1.1
10/24/12,3.054587116,3.011008352,3.1
10/24/12,3.054587116,3.011008352,1.6
10/27/12,4.299141367,2.058224306,1.4
10/27/12,4.299141367,2.058224306,0.8
10/30/12,4.859250297,4.686506927,2.2
11/2/12,6.271680246,6.151734531,4.7
11/2/12,6.271680246,6.151734531,1.9
11/5/12,2.487514148,2.264779506,1.1
11/5/12,2.487514148,2.264779506,1.2
11/8/12,5.096048832,3.370276034,8.8
11/8/12,5.096048832,3.370276034,1.9
11/11/12,2.744149794,2.514348601,2.1
11/11/12,2.744149794,2.514348601,2.1
11/14/12,2.691080421,2.557394341,1.4
11/14/12,2.691080421,2.557394341,1.3
11/17/12,1.218833753,1.203236881,1.5
11/17/12,1.218833753,1.203236881,0
11/20/12,3.235276029,3.089628826,2.6
11/20/12,3.235276029,3.089628826,1.5
11/23/12,2.154828566,2.136497366,1.2
11/23/12,2.154828566,2.136497366,1.1
11/26/12,6.308549106,6.277082344,1.7
11/26/12,6.308549106,6.277082344,2.3
11/29/12,0.931491822,0.930900889,0.4
12/2/12,1.359540952,1.359563005,0.3
12/5/12,2.286893191,2.264113307,2.1
12/5/12,2.286893191,2.264113307,0.6
12/8/12,2.479508867,2.396822145,2.5
12/8/12,2.479508867,2.396822145,1.4
12/11/12,2.839597672,2.817543238,2.5
12/11/12,2.839597672,2.817543238,1.2
12/14/12,4.988949756,4.573317428,1.5
12/14/12,4.988949756,4.573317428,0.7
12/17/12,1.842574663,1.836393351,0.1
12/17/12,1.842574663,1.836393351,0.3
12/20/12,1.311886281,1.276604429,0
12/20/12,1.311886281,1.276604429,0.8
12/23/12,2.147570983,2.147545951,0
12/23/12,2.147570983,2.147545951,0.6
12/26/12,1.387003526,1.387103274,0.5
12/29/12,8.423286617,8.422409942,0.8
12/29/12,8.423286617,8.422409942,0.4
1/1/12,0.561125084,0.561117271,0.7
1/4/12,0.637288705,0.637025307,0.5
1/7/12,1.598763498,1.58466438,3.3
1/10/12,0.821379215,0.819519612,0.9
1/13/12,1.241459255,0.979517875,0.8
1/16/12,7.251115402,6.718271573,6.7
1/19/12,1.073052478,1.050952422,0.5
1/22/12,0.650681316,0.649784509,0.5
1/25/12,0.638568091,0.633216256,0.8
1/28/12,1.272651685,1.164470422,0.9
1/31/12,1.590750596,1.346105747,2.6
2/3/12,1.019255129,0.953662639,2
2/6/12,1.440998609,1.319935481,1.4
2/9/12,2.75655819,2.20908015,1.1
2/12/12,2.180533454,1.873470572,1.6
2/15/12,0.7643687,0.719396106,0.6
2/18/12,2.511964684,2.450935488,3.7
2/21/12,1.007904618,0.920752985,1.4
2/24/12,0.71167701,0.664142396,1.8
2/27/12,5.293722828,5.22367545,3.7
3/1/12,0.829440435,0.829441228,0.5
3/4/12,2.654832711,2.654845784,1
3/7/12,1.106908535,1.104434716,1.2
3/10/12,2.387934943,2.333738968,3.3
3/13/12,3.232711047,3.232023984,3.1
3/16/12,1.328066694,1.318482647,1.9
3/19/12,1.570514095,1.570456704,2.1
3/22/12,1.095440283,1.094024417,2.7
3/25/12,3.029708754,2.851584235,1.2
3/28/12,1.416178058,1.416242925,1.7
3/31/12,4.240097098,4.240126522,4.4
4/3/12,1.570802977,1.571449975,3.5
4/6/12,1.944791789,1.876071488,1.7
4/9/12,6.077409426,6.035581231,9
4/12/12,1.235202146,1.235221035,2
4/15/12,1.212361079,1.208727221,2.6
4/18/12,2.95115605,2.951051851,2.9
4/21/12,1.776162108,1.741442884,3.3
4/24/12,5.281137913,5.243398199,6.1
4/27/12,4.328686054,4.328875507,4.3
4/30/12,4.588313984,4.239762254,8.3
5/3/12,4.160528163,4.154627949,5
5/6/12,7.436882039,7.398415903,5.9
5/9/12,4.386880596,4.379686584,4.7
5/12/12,4.580394218,3.906935533,6.8
5/15/12,2.982864231,2.879919335,4.8
5/18/12,4.241440763,2.831330235,7
5/21/12,2.391299228,2.17593425,6.3
5/24/12,1.536644777,1.536425849,3.9
5/27/12,1.010721753,1.009057574,3.1
5/30/12,2.502297093,2.482251753,4.4
6/2/12,2.800176188,2.734469011,5.4
6/5/12,4.525116369,1.214362222,1.5
6/8/12,1.100149882,1.07567324,2.9
6/11/12,1.172317671,1.115630771,5.2
6/14/12,2.068854357,1.642520398,6.5
6/17/12,1.940202107,1.767783359,4.8
6/20/12,4.618460278,1.853370304,10.3
6/23/12,1.561709243,1.527227479,2.7
6/26/12,1.647533062,1.642627796,3.3
6/29/12,1.574211165,1.3971869,5
7/2/12,1.987211123,1.559459547,3.7
7/5/12,1.98672689,1.95044369,7.1
7/8/12,2.448323836,2.426934009,8.2
7/11/12,3.158456152,1.312003148,8.3
7/14/12,2.457941671,2.045032114,7.6
7/17/12,4.351164078,3.955217749,5.9
7/20/12,0.583758727,0.536031673,3.1
7/23/12,9.3801176,2.033291827,6.9
7/26/12,10.63371433,2.060400486,5.9
7/29/12,1.682018762,1.575719881,5.9
8/1/12,17.80705062,1.766004619,5.4
8/4/12,21.89674332,1.786459888,6.5
8/7/12,17.33003336,1.025665298,4
8/10/12,42.17381171,1.441464817,5.5
8/13/12,3.220215907,1.239098755,7.7
8/16/12,3.271083723,1.321122629,7.7
8/19/12,1.639458736,1.204505324,5.3
8/22/12,0.798232894,0.726120828,3.1
8/25/12,14.92629951,1.342717379,5.5
8/28/12,9.969491457,0.684599297,2.5
8/31/12,17.5824681,1.897527093,5.1
9/3/12,46.68985295,1.482844658,4.5
9/6/12,10.99130794,1.571243818,6.1
9/9/12,1.48019664,0.888014863,4.2
9/12/12,35.02779539,1.319578025,6.3
9/15/12,16.01882932,1.422245823,5.2
9/18/12,20.98883154,1.66203551,5.4
9/21/12,6.768568834,1.941949253,7.2
9/24/12,2.61611032,2.260763769,4.6
9/27/12,20.97167698,2.135137031,6
9/30/12,27.82460167,1.602581589,5.4
10/3/12,14.23398122,1.234493819,8.8
10/6/12,1.344303639,1.247490308,3.4
10/9/12,1.956369047,1.860923881,4.4
10/12/12,3.200425344,2.87075786,0.7
10/15/12,0.997212052,0.904430186,3.3
10/18/12,1.228689519,1.165910125,4.7
10/21/12,2.431690052,2.247187003,2.7
10/24/12,1.358359451,1.340010862,1.9
10/27/12,1.458634779,1.444498613,1.7
10/30/12,0.857544507,0.839656565,1.5
11/2/12,0.836279914,0.802610534,1.4
11/2/12,0.836279914,0.802610534,1.6
11/5/12,0.829545295,0.472012856,1.2
11/5/12,0.829545295,0.472012856,1.1
11/8/12,6.320532585,5.24802128,4.3
11/8/12,6.320532585,5.24802128,4.1
11/11/12,1.501170442,1.302220928,2.5
11/11/12,1.501170442,1.302220928,2.5
11/14/12,0.754463919,0.749636042,0.6
11/14/12,0.754463919,0.749636042,0.5
11/17/12,0.522838414,0.514669296,0.2
11/17/12,0.522838414,0.514669296,0.2
11/20/12,1.430464233,1.208574449,1.9
11/20/12,1.430464233,1.208574449,1.7
11/23/12,0.823250417,0.813074503,0.6
11/23/12,0.823250417,0.813074503,0.5
11/26/12,0.814779237,0.807977465,0.8
11/26/12,0.814779237,0.807977465,0.9
11/29/12,0.511515894,0.511310346,0.5
11/29/12,0.511515894,0.511310346,0.5
12/2/12,0.216668579,0.216658704,0.3
12/2/12,0.216668579,0.216658704,0.2
12/5/12,0.609642352,0.594657266,0.3
12/5/12,0.609642352,0.594657266,0.2
12/8/12,1.003976745,1.00391417,0.7
12/8/12,1.003976745,1.00391417,0.9
12/11/12,2.252677093,2.252108822,1.8
12/11/12,2.252677093,2.252108822,1.7
12/14/12,1.565838767,1.362291398,1.1
12/14/12,1.565838767,1.362291398,1
12/20/12,1.795922707,1.751787459,0.8
12/20/12,1.795922707,1.751787459,0.7
12/23/12,0.869327635,0.869318816,0.3
12/23/12,0.869327635,0.869318816,0.1
12/29/12,1.440147248,1.440155454,0.7
12/29/12,1.440147248,1.440155454,0.6
1/1/12,2.380256173,1.511780892,2.3
1/4/12,1.018328811,1.017450939,0.9
1/7/12,1.383154434,1.355191424,0.5
1/10/12,1.48777465,1.486838264,1.3
1/13/12,1.798865979,1.686065311,1.2
1/16/12,3.036563416,2.450894706,1
1/19/12,4.664865129,1.015195131,2
1/22/12,0.635628866,0.593458258,0.4
1/25/12,0.896154044,0.852731494,2.1
1/28/12,1.545188382,1.541613311,2.1
1/31/12,1.229070316,1.090180597,4.5
2/3/12,1.745010336,1.166610094,2.2
2/6/12,2.1944087,2.059263264,5.2
2/9/12,5.988580649,1.936167518,4.7
2/12/12,1.196776077,1.167398742,0.9
2/15/12,2.420691755,0.831120369,0.5
2/18/12,2.608510604,2.410199031,1.7
2/21/12,1.105807687,1.069239759,0.8
2/24/12,0.825604549,0.803788515,2
2/27/12,3.108791858,3.084946384,1.3
3/1/12,0.36246683,0.362406421,0.3
3/4/12,2.460737397,2.460059389,1.6
3/7/12,1.384426331,1.382882009,1.1
3/10/12,2.640869906,2.574000801,2.8
3/13/12,3.464277871,2.678359898,0.9
3/16/12,0.604975152,0.604936859,0.2
3/19/12,1.053634989,1.053647945,1.1
3/22/12,1.990393847,1.986572837,1.8
3/25/12,3.10989282,3.053959871,0.9
3/28/12,1.33118919,1.331350504,0.5
3/31/12,3.306098062,3.306092197,3.3
4/3/12,1.391025486,1.363160657,3.1
4/6/12,1.809608464,1.74235557,1.3
